@RELATION SimpleBotHROM
@ATTRIBUTE preflop_actions {c,r,rr}
@ATTRIBUTE flop_actions {c,r,rr}
@ATTRIBUTE turn_actions {c,r,rr}
@ATTRIBUTE river_actions {c,r,rr}
@ATTRIBUTE c_card_1_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_2_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_3_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_4_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_5_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE num_suited_flop {1,2,3}
@ATTRIBUTE num_suited_turn {1,2,3,4,22}
@ATTRIBUTE num_suited_river {0,3,4,5}
@ATTRIBUTE hand_rank NUMERIC
@DATA
c,c,r,rr,J,8,3,7,7,2,22,0,4597
r,c,rr,rr,9,4,Q,A,8,2,2,0,4980
c,c,c,c,4,Q,A,J,8,2,3,4,1096
c,r,r,rr,A,6,K,3,Q,2,3,3,3913
c,r,r,c,8,A,2,A,6,1,2,3,4101
c,c,r,r,A,Q,3,8,2,2,22,0,2804
c,r,r,c,5,A,4,7,8,2,2,0,4102
c,r,rr,rr,T,4,6,5,J,2,2,0,4474
c,c,r,c,Q,6,2,9,9,2,2,0,4431
r,r,rr,r,Q,6,J,2,T,2,22,0,3861
c,c,c,c,T,A,T,A,8,2,2,0,4957
c,c,c,c,5,J,9,8,5,1,2,0,2092
c,c,r,c,3,3,T,6,A,1,2,0,4191
c,rr,r,c,5,6,T,K,K,1,1,0,4838
c,r,c,c,J,3,9,K,7,1,2,0,1232
c,r,rr,c,5,6,9,6,Q,1,2,0,4420
c,c,c,c,3,Q,K,6,K,2,2,0,3836
c,c,c,c,Q,9,3,6,Q,2,2,0,3558
c,c,c,c,K,J,9,2,4,2,2,0,630
c,r,rr,c,4,7,T,5,2,1,2,0,1182
c,r,r,rr,J,8,9,4,3,2,3,3,4320
c,r,c,c,4,A,A,5,9,1,2,0,4106
c,c,c,rr,7,Q,6,3,5,2,3,3,5855
c,c,c,c,7,7,9,4,7,2,22,0,5387
c,c,c,c,9,7,4,6,T,2,2,0,3119
c,c,c,r,9,4,6,J,A,2,2,3,6896
rr,c,c,c,5,4,6,8,2,1,2,0,610
r,r,r,r,A,J,T,5,5,1,1,0,7287
c,r,c,r,A,4,9,J,8,1,2,3,4334
c,r,c,r,Q,8,J,5,3,2,3,3,2713
r,c,r,c,2,A,3,7,7,1,2,0,4807
c,rr,c,c,Q,3,2,Q,3,3,3,3,6134
c,rr,r,rr,3,8,4,Q,A,1,1,0,4894
c,rr,rr,r,T,2,8,6,6,1,2,0,4498
c,c,c,rr,T,K,4,Q,2,2,22,0,1880
c,c,rr,rr,J,T,7,5,2,2,2,0,3339
c,c,c,c,3,2,7,4,A,2,3,4,1181
c,rr,c,c,5,3,J,A,J,2,2,0,4576
c,r,c,rr,T,9,2,9,K,2,2,0,4531
r,r,c,c,J,5,K,4,A,2,22,3,1495
c,r,r,r,Q,9,J,4,3,1,2,0,4738
c,rr,rr,rr,5,T,Q,T,8,1,2,0,4726
c,rr,rr,c,4,8,Q,5,A,1,2,0,3676
c,r,c,c,7,7,5,5,6,2,2,0,4290
c,rr,r,r,Q,9,K,6,8,1,1,0,3852
c,rr,r,r,9,8,8,2,A,1,2,0,7212
c,rr,r,c,T,3,A,2,3,1,2,3,4191
c,c,c,c,3,6,9,T,3,1,2,0,1608
c,r,r,rr,Q,A,Q,Q,J,1,1,0,7271
c,r,c,c,4,6,T,J,K,2,2,0,1935
r,c,c,c,8,7,6,3,T,2,2,0,1326
c,r,c,r,4,9,A,5,6,2,2,0,1194
c,r,r,c,9,K,T,J,T,2,2,0,4838
c,r,r,rr,2,4,Q,K,6,1,1,0,3857
c,r,r,c,7,4,7,K,7,1,2,0,7210
c,r,r,c,K,2,6,A,8,2,22,3,1493
c,r,r,r,Q,A,J,6,5,2,2,0,4080
c,r,c,c,9,T,4,7,K,2,2,0,1196
c,c,c,c,4,6,A,A,3,2,2,0,4114
c,c,c,c,3,T,9,A,5,2,2,3,1073
c,c,rr,c,8,6,4,J,3,2,2,0,2310
c,r,r,r,J,9,8,7,T,1,1,0,5860
c,rr,rr,r,T,5,2,6,Q,2,2,0,5236
c,r,r,c,3,K,K,8,Q,2,2,3,3914
c,r,c,r,T,2,Q,4,4,1,2,0,4661
c,c,r,c,A,7,8,7,2,1,1,0,2596
c,c,c,c,6,A,J,8,2,1,2,3,1224
c,c,c,c,8,6,7,4,K,2,2,0,3801
c,rr,r,r,J,2,7,T,2,1,1,0,4626
c,r,rr,c,7,8,K,6,9,1,2,3,3844
c,r,rr,c,3,Q,6,A,7,1,2,0,3675
r,rr,r,rr,T,A,3,Q,6,2,2,0,3466
c,c,c,c,3,9,7,7,7,1,2,0,5390
r,c,rr,r,J,8,5,Q,9,1,2,0,5860
c,c,r,c,8,8,T,5,J,2,3,3,4342
r,r,r,c,T,J,7,J,7,2,2,0,4598
c,r,r,c,4,A,J,A,5,2,2,0,4126
r,r,rr,r,Q,9,K,7,8,2,22,3,3632
c,c,c,c,T,3,T,J,6,2,22,3,4496
r,r,r,rr,K,8,5,7,2,1,1,0,3177
c,c,r,rr,5,J,4,6,8,2,2,0,4342
c,c,c,c,2,K,7,J,Q,1,2,0,1661
c,r,r,r,9,2,8,6,3,2,3,3,5279
c,c,rr,rr,8,3,J,9,7,2,3,3,5860
c,r,rr,r,5,A,A,3,2,1,2,0,4903
c,rr,r,c,J,A,6,8,K,2,3,3,4124
c,rr,r,r,4,6,4,9,8,1,2,0,5188
c,c,rr,rr,2,7,6,9,5,1,2,0,5857
c,r,rr,c,4,4,K,2,A,2,2,3,4202
c,c,r,r,9,Q,7,6,2,1,2,0,2584
r,rr,rr,r,J,Q,7,8,A,2,22,3,5719
c,rr,r,r,2,6,3,2,4,2,3,3,4211
c,c,c,r,6,4,8,2,8,2,22,0,4316
r,rr,r,r,Q,6,4,3,Q,1,2,3,4856
c,c,c,r,7,Q,J,J,2,2,2,0,3374
c,c,c,c,6,8,4,Q,4,2,3,3,4235
c,c,c,c,7,4,4,A,5,2,2,0,1925
c,rr,rr,r,7,J,8,5,A,3,3,3,6805
c,r,r,r,4,3,T,2,8,2,2,3,6664
c,c,c,c,T,2,4,2,Q,2,2,0,4454
c,c,c,r,T,4,5,3,A,2,3,4,6724
rr,c,r,rr,A,Q,T,3,4,1,2,0,3915
r,c,r,c,A,K,9,5,2,2,22,3,3254
c,r,r,r,K,9,J,5,6,1,2,0,1232
r,rr,r,r,3,J,3,J,T,2,2,3,4970
c,r,r,r,Q,2,2,4,5,2,3,3,1486
c,rr,r,r,9,T,A,5,3,2,3,3,3226
c,r,r,r,A,2,K,4,9,3,4,4,4950
c,r,r,c,5,K,K,2,6,1,2,0,4778
c,c,r,c,2,K,K,3,J,1,2,0,3916
c,r,r,c,2,3,4,9,8,2,2,0,1552
c,r,r,rr,J,5,3,Q,9,3,3,3,3026
r,r,c,r,A,J,5,2,K,2,3,3,3696
c,r,c,r,2,A,J,5,9,1,2,0,3457
c,c,c,c,9,5,K,3,5,1,1,0,2153
r,c,r,r,A,5,6,2,J,2,3,3,5058
c,c,c,c,3,7,9,5,K,2,3,3,2153
c,c,c,c,3,5,4,2,K,3,3,3,1405
c,c,c,c,5,7,K,4,J,2,22,0,1649
c,r,rr,r,A,2,Q,6,J,1,2,3,4081
c,c,r,c,3,A,3,6,K,2,2,0,1715
c,rr,r,rr,T,A,4,4,T,2,3,3,7175
c,r,rr,r,5,A,4,A,T,1,2,3,4936
c,c,c,c,5,7,8,K,3,2,22,3,1851
c,c,c,r,J,J,6,9,A,2,2,0,4969
c,c,rr,c,7,5,T,7,A,2,22,0,4290
c,c,c,c,6,6,2,4,8,1,1,0,2212
c,r,r,r,Q,4,4,5,2,1,2,0,1922
r,rr,rr,r,2,2,5,K,Q,2,22,3,4873
c,r,c,r,9,Q,5,J,T,2,3,3,5861
c,r,r,c,J,4,7,8,Q,2,2,0,1834
c,r,r,r,3,3,7,A,J,2,22,0,4268
c,r,c,c,3,3,4,T,Q,1,1,0,1716
c,r,c,rr,J,4,8,K,6,2,2,0,2749
c,c,c,c,8,A,7,4,K,1,2,0,1267
c,c,r,c,J,7,5,4,3,1,2,0,2446
c,c,c,c,5,3,J,4,J,2,2,0,3290
c,rr,r,r,Q,6,9,Q,3,1,2,3,5698
c,r,rr,rr,7,5,A,K,6,1,1,0,4785
c,r,r,rr,8,5,3,K,2,2,2,0,5111
r,r,r,c,7,2,K,9,5,2,2,0,3183
c,c,c,c,6,3,9,2,7,2,3,4,1681
c,r,c,c,K,7,2,5,4,1,1,0,1422
c,r,r,c,T,J,6,A,4,2,2,0,3455
c,rr,r,rr,Q,2,T,2,J,2,22,3,5039
c,rr,r,r,J,Q,8,K,T,1,2,0,5445
r,rr,r,r,J,3,2,Q,6,2,2,0,5039
c,c,c,c,6,9,J,J,Q,2,22,3,3465
c,c,c,c,K,9,K,8,8,1,2,0,4817
c,r,r,c,K,6,J,7,4,2,22,0,3858
c,c,r,c,8,6,6,T,8,2,22,3,4355
c,c,rr,c,3,5,9,K,Q,1,1,0,1259
c,c,c,r,9,8,J,J,4,2,2,3,6017
c,c,c,r,2,8,3,5,4,2,3,4,6127
c,rr,r,r,5,4,A,3,9,2,3,3,5853
c,rr,rr,r,T,5,T,4,6,1,1,0,7195
r,r,r,r,4,J,J,4,8,2,22,3,7250
r,r,c,c,Q,7,7,4,Q,1,2,0,4697
c,r,r,c,Q,T,4,3,7,2,22,3,1266
c,c,c,c,6,4,A,8,7,2,2,3,1253
c,c,c,rr,7,6,6,T,A,2,2,0,4499
c,c,c,c,3,A,4,5,5,1,2,0,2141
c,c,c,c,8,Q,Q,J,Q,2,2,0,5719
c,r,r,c,9,5,K,T,A,2,22,0,1714
c,c,c,c,T,8,Q,Q,Q,2,2,0,5689
c,r,c,c,9,3,A,K,6,2,3,3,3033
c,rr,r,r,7,A,K,2,4,2,2,0,4132
c,c,c,c,K,2,7,A,T,2,3,4,3255
c,c,c,c,J,7,K,5,Q,2,3,3,763
r,r,r,c,7,Q,K,A,9,2,2,0,4994
c,c,r,c,K,6,9,3,K,1,2,3,4803
c,r,r,r,K,4,9,A,A,2,22,0,4895
c,r,r,c,A,Q,2,3,4,2,22,3,3020
c,r,c,c,8,2,K,6,4,1,1,0,2372
c,rr,c,r,K,4,T,3,5,1,1,0,3250
c,r,r,c,7,T,5,4,A,1,1,0,1908
c,rr,r,c,2,9,T,J,2,1,2,0,4453
r,r,c,r,2,K,8,Q,2,1,2,0,4542
c,r,c,c,6,Q,7,4,7,1,1,0,2493
r,rr,rr,rr,7,3,Q,5,3,2,2,0,7261
c,c,c,c,8,T,T,3,A,1,1,0,4466
c,r,r,rr,7,7,A,6,3,2,22,0,7204
c,rr,c,c,T,T,8,5,6,1,2,0,7195
c,c,c,c,4,5,2,A,Q,1,2,0,1022
c,r,rr,rr,K,4,Q,K,3,2,2,0,4763
c,c,c,c,J,A,4,4,6,1,1,0,4169
c,rr,rr,r,3,K,8,A,A,2,2,0,4939
c,r,c,r,8,Q,3,4,J,2,3,3,3639
r,c,c,c,T,4,Q,6,7,2,3,3,1110
c,c,c,c,6,5,9,J,8,2,22,0,1573
c,c,c,c,8,Q,2,2,4,2,22,0,1394
c,c,c,c,9,3,8,4,4,1,2,0,1793
c,c,c,c,3,7,J,Q,6,1,2,3,454
c,r,r,c,8,9,Q,Q,T,1,2,0,4683
c,c,r,c,A,7,6,9,5,1,2,0,1681
c,c,c,c,Q,6,5,5,3,2,22,0,2144
c,rr,r,rr,Q,T,6,2,9,2,2,0,4727
c,c,c,r,9,Q,K,J,7,2,22,3,7023
c,c,c,c,6,4,K,J,2,2,22,3,630
c,c,c,c,3,Q,8,A,A,1,1,0,4133
c,c,c,c,9,A,4,8,A,1,1,0,4036
c,r,r,c,A,A,J,9,6,1,2,0,4080
c,c,r,c,7,9,T,T,K,1,2,0,4476
c,rr,r,c,6,2,2,9,3,2,22,3,4307
r,c,r,r,8,K,2,9,T,1,2,0,3200
c,rr,c,r,6,7,Q,7,9,2,2,3,4433
c,rr,c,rr,A,4,3,3,7,2,2,0,4884
r,r,c,r,A,3,6,A,J,1,2,0,4126
c,r,r,c,3,2,2,K,8,2,22,3,4146
c,c,c,c,2,9,6,K,Q,2,2,0,1439
c,rr,rr,rr,8,7,K,J,8,1,2,3,4818
c,c,c,c,A,4,6,K,8,1,1,0,1253
c,r,r,r,T,5,9,J,3,2,2,0,2460
c,c,c,c,A,Q,9,K,Q,1,1,0,3694
c,c,c,c,3,A,7,7,K,1,1,0,4279
c,r,c,c,Q,Q,T,4,A,1,2,3,4697
c,c,r,c,3,T,6,2,A,2,22,0,2357
c,c,r,c,5,2,Q,8,2,2,2,0,5036
c,r,c,c,9,A,7,T,6,1,2,0,1112
c,r,r,rr,4,J,T,Q,Q,1,1,0,4728
c,r,rr,r,A,Q,4,Q,4,1,2,0,4975
r,rr,rr,c,6,2,3,K,5,1,2,0,3871
c,r,r,c,6,4,4,T,T,2,22,3,4526
r,r,r,r,6,9,2,J,2,1,2,0,1441
c,c,c,c,5,8,3,6,3,2,2,0,1682
c,c,rr,r,4,4,9,9,6,2,2,0,4400
c,r,c,r,K,6,8,3,J,2,22,0,1275
c,r,c,c,9,Q,J,3,6,2,2,0,3640
c,c,c,r,A,5,2,2,T,2,22,0,4455
c,r,rr,rr,K,J,4,5,J,2,22,3,7184
r,r,c,c,5,2,Q,K,5,1,2,0,4180
r,rr,r,r,5,2,T,Q,4,2,2,0,4068
c,c,c,r,J,4,Q,K,8,2,2,0,5445
c,c,c,r,A,K,5,4,3,1,2,3,3030
c,r,r,r,J,T,9,5,2,2,2,0,3412
c,c,c,c,4,6,7,9,2,2,2,0,1162
r,rr,r,r,2,T,K,J,9,1,2,0,4849
c,c,r,c,3,Q,3,J,7,1,2,3,1616
c,c,c,c,8,8,4,K,T,2,2,0,2814
c,r,r,r,Q,6,A,2,Q,2,2,0,4708
c,r,c,c,K,T,A,9,9,1,1,0,4444
c,c,c,c,4,5,T,K,4,2,22,3,4278
c,r,r,rr,K,J,8,4,A,2,22,3,3035
c,c,c,c,J,3,J,4,4,2,22,0,4561
r,rr,r,rr,T,K,T,2,4,2,22,0,7280
c,r,r,r,3,9,Q,J,4,2,2,0,3376
c,r,c,c,T,8,6,3,3,1,1,0,1697
c,c,c,rr,2,8,6,J,T,1,1,0,2357
c,c,c,c,4,J,3,2,2,1,2,0,1441
c,r,c,c,Q,K,Q,5,T,2,2,0,3631
c,rr,r,c,2,A,6,Q,9,3,3,3,4062
c,c,rr,c,6,6,5,T,K,2,3,3,2321
c,r,c,r,6,8,K,A,9,2,22,3,4134
r,r,c,c,2,J,8,3,8,2,3,3,2797
c,c,c,c,Q,T,9,2,T,1,1,0,3148
c,rr,r,r,J,J,2,T,3,2,2,0,3452
c,c,c,c,K,6,5,J,K,2,2,0,3813
c,c,rr,r,5,4,3,2,7,1,2,0,5855
c,r,rr,r,J,3,4,K,9,1,2,0,4553
c,r,r,r,J,5,K,Q,6,1,2,0,2101
c,rr,rr,rr,A,7,7,7,5,1,2,3,7367
c,c,rr,rr,J,4,Q,T,Q,2,2,0,7268
c,r,c,c,9,3,J,6,J,2,2,0,4550
c,r,r,c,4,2,K,3,9,2,22,3,2734
c,c,c,c,2,J,8,T,5,1,2,0,783
c,c,c,c,2,K,2,Q,7,1,2,0,1439
c,c,c,c,Q,6,9,A,7,1,2,0,1276
c,c,c,c,2,K,A,K,4,2,22,0,4992
c,r,rr,rr,2,6,9,5,4,2,2,0,5857
c,r,c,r,A,4,6,T,3,2,2,3,5123
c,r,r,c,2,7,6,9,3,1,2,0,1461
c,c,c,c,J,7,4,A,2,1,2,0,1474
c,c,c,c,4,Q,4,K,K,1,2,0,4773
c,rr,c,c,6,A,8,2,9,2,2,0,2782
c,rr,r,rr,K,Q,A,5,Q,2,2,0,5720
c,rr,c,c,2,7,J,2,T,1,1,0,4541
c,r,rr,r,Q,T,3,2,A,1,1,0,3240
c,r,r,c,7,6,T,6,3,1,2,0,2347
c,c,r,r,T,9,Q,3,2,1,1,0,3145
c,c,c,c,6,A,2,Q,5,3,3,3,1063
c,c,c,c,3,4,2,9,T,2,2,0,1424
c,c,c,c,T,5,J,5,6,2,2,0,2056
c,c,c,c,4,A,2,3,9,1,2,0,1901
c,c,c,c,T,2,3,6,2,2,3,3,1466
c,c,c,c,2,6,9,K,3,1,2,3,1644
c,c,c,r,6,J,8,5,K,3,3,4,6478
c,c,c,c,T,8,7,3,4,2,22,3,657
c,c,rr,r,2,2,4,4,9,2,2,0,7164
c,c,c,c,5,3,A,7,T,2,2,0,1687
c,r,r,c,8,T,4,9,A,2,3,3,4036
c,c,rr,c,6,3,3,8,5,1,2,0,1675
c,r,r,c,8,A,A,3,4,2,22,0,4116
c,r,c,r,K,4,3,5,2,2,2,0,5854
c,r,c,r,4,6,A,8,3,2,2,3,2334
c,c,rr,rr,A,8,K,J,7,2,22,0,5862
c,c,c,c,9,Q,Q,T,6,2,22,0,3558
c,rr,r,r,3,5,3,2,9,1,2,0,5078
c,r,r,r,3,K,2,7,4,2,2,0,3874
c,c,c,c,4,3,J,5,A,2,3,4,989
c,rr,rr,r,4,J,9,J,8,1,2,0,5624
c,c,c,c,3,K,8,J,8,2,3,3,2752
c,c,c,r,4,9,8,7,K,1,2,0,4770
c,r,c,c,K,3,Q,8,5,2,22,3,1275
c,r,c,r,K,7,2,T,8,2,22,3,1231
r,rr,r,r,7,9,6,6,7,2,2,0,4924
c,c,rr,c,8,8,K,5,6,2,22,3,4366
c,rr,r,c,5,J,5,K,2,1,2,0,2155
c,r,r,c,5,4,3,K,4,1,2,0,4234
c,r,r,c,J,8,A,3,6,2,22,0,1275
c,c,r,c,Q,2,6,K,K,2,2,0,3916
c,c,r,r,3,2,Q,K,J,2,2,0,2541
r,r,r,c,A,K,9,5,8,2,2,0,3694
c,r,r,c,K,3,7,J,6,2,2,0,1869
r,r,r,c,5,Q,3,4,7,1,2,0,3134
c,rr,rr,r,6,Q,4,Q,T,2,2,3,5708
c,c,c,rr,J,8,T,J,4,2,22,0,5642
c,rr,c,r,2,T,5,8,4,2,2,0,3090
c,r,r,r,6,Q,A,8,3,2,3,3,2364
c,rr,r,r,5,6,3,3,K,2,2,3,4388
c,c,c,c,J,A,T,4,Q,3,4,4,6830
c,r,c,c,3,J,3,T,8,2,2,0,4166
c,c,c,r,4,5,9,9,Q,2,22,3,4719
c,c,c,c,T,7,5,Q,3,2,2,3,2046
c,r,r,r,A,Q,T,3,3,2,3,3,4883
c,rr,c,r,6,Q,J,9,7,2,3,3,3587
c,c,c,c,3,K,8,2,T,2,22,3,554
c,r,c,c,2,9,9,7,6,2,3,3,3032
c,rr,c,r,4,3,Q,K,6,2,3,3,1879
c,r,r,c,5,8,3,7,4,2,2,0,1515
c,c,c,c,6,Q,J,J,2,2,2,0,4735
c,rr,rr,rr,6,3,A,T,3,2,2,0,4224
c,r,r,c,2,T,K,6,7,1,2,0,3171
c,rr,c,r,7,8,6,T,Q,2,22,3,4705
c,r,r,r,T,3,A,5,T,2,22,0,4956
c,c,c,c,6,5,8,J,5,2,3,3,2055
c,c,r,c,J,2,8,Q,A,2,2,3,2586
c,rr,rr,r,6,T,J,7,3,2,3,4,3410
c,r,rr,r,7,9,2,Q,3,2,22,0,2921
c,c,r,c,2,J,Q,8,6,2,2,0,3419
c,c,r,c,J,J,4,A,Q,1,1,0,4971
c,rr,r,r,K,A,A,6,9,1,2,0,4991
c,c,c,c,2,K,7,9,Q,2,22,3,1259
c,c,r,r,9,T,4,9,6,2,2,3,4396
c,rr,c,r,K,K,T,A,K,1,2,0,7280
r,r,rr,rr,A,6,T,T,8,1,2,0,4960
c,c,c,c,K,6,J,2,8,1,1,0,1870
r,c,r,r,9,T,7,7,Q,2,2,0,2596
c,rr,rr,c,K,3,J,K,3,1,2,0,4842
c,rr,r,r,T,2,2,2,8,2,2,0,7147
c,c,rr,c,9,K,4,9,5,1,2,3,4399
c,c,r,rr,5,3,T,A,6,2,3,3,4114
c,c,c,c,2,4,8,3,6,2,2,3,881
c,r,c,c,3,6,J,2,K,2,3,3,3902
c,r,r,r,J,T,8,A,2,2,22,3,5862
c,c,c,c,4,8,5,3,5,1,2,0,1969
c,c,c,c,9,K,9,7,8,2,2,0,3034
c,r,r,c,5,Q,J,8,K,3,3,3,4784
c,c,c,c,A,5,3,4,A,2,3,3,4891
c,c,c,c,9,7,8,T,A,1,1,0,1196
c,c,c,r,5,T,7,A,4,1,2,0,3216
c,c,c,c,4,Q,8,3,A,2,2,0,1022
c,rr,r,r,J,2,5,2,2,2,2,3,7143
c,c,c,r,5,T,K,A,8,2,3,4,4126
c,r,r,rr,Q,4,2,3,A,2,22,3,6891
c,c,c,c,K,3,9,3,9,1,2,0,4388
c,r,c,c,4,3,8,4,A,1,2,0,4169
c,c,r,c,A,9,J,6,K,1,1,0,3035
c,r,c,c,Q,5,8,T,6,3,3,3,2716
r,c,r,c,3,A,K,7,T,3,3,3,5862
c,c,c,c,9,J,T,Q,A,1,1,0,2586
c,c,c,c,6,Q,7,K,7,2,22,0,2540
c,r,c,c,9,K,4,A,9,2,22,0,3035
c,r,r,r,T,J,7,9,2,2,2,3,3119
rr,r,c,rr,K,A,T,2,9,2,2,0,3695
c,c,r,c,T,K,J,8,T,2,2,3,6520
c,rr,c,r,6,5,8,Q,K,2,2,0,4817
c,r,c,c,4,8,7,8,6,1,2,0,2714
c,r,rr,r,A,T,T,9,6,2,2,0,5587
c,rr,r,r,8,K,3,A,2,2,2,0,2816
c,r,r,rr,J,A,4,K,A,2,3,3,4993
r,r,r,rr,8,5,3,8,A,2,2,0,7290
c,c,c,c,9,5,A,K,J,2,3,3,1224
c,r,r,r,J,6,5,A,4,2,22,0,2794
c,c,r,r,A,3,7,7,T,2,22,0,4268
c,c,r,c,J,8,3,3,A,1,2,0,4169
c,r,r,c,5,Q,5,8,J,2,22,0,4673
c,rr,r,r,2,J,6,K,8,2,3,3,2310
c,c,r,c,3,A,A,Q,K,2,2,3,4884
c,rr,r,rr,4,8,6,J,4,2,2,0,5856
c,c,c,r,9,9,4,2,3,2,3,3,4403
c,rr,c,rr,Q,6,A,7,8,1,1,0,3684
c,r,c,c,4,8,J,T,8,2,2,0,2815
c,r,r,c,T,4,8,Q,J,2,2,3,2276
c,rr,r,r,K,4,8,9,T,2,3,3,3780
c,r,c,r,3,8,A,T,A,1,1,0,4914
c,rr,c,r,5,5,6,Q,A,1,2,0,4906
rr,rr,rr,rr,Q,6,Q,T,A,2,2,3,5719
c,c,c,rr,T,3,3,9,2,2,3,4,6423
c,rr,r,rr,K,6,T,T,6,2,2,0,7240
c,c,c,c,6,8,2,5,4,2,2,3,938
c,r,c,c,T,A,7,3,A,1,2,3,4081
c,c,c,c,K,2,6,4,3,1,2,0,568
c,rr,r,r,7,2,2,K,9,2,2,3,5049
c,c,c,c,5,6,3,Q,7,2,22,3,699
c,r,c,r,J,Q,5,4,K,2,2,3,3419
c,c,rr,r,3,J,T,K,Q,2,22,0,4861
c,r,rr,rr,6,5,2,A,T,2,22,0,3987
c,c,c,c,A,5,K,6,9,1,1,0,1232
c,r,c,c,5,A,3,5,K,1,1,0,4191
c,c,c,c,Q,8,J,6,Q,2,2,3,3684
c,c,c,c,T,6,3,Q,K,2,3,3,735
c,r,c,r,T,J,J,5,2,2,2,0,4551
c,c,r,r,J,6,Q,4,8,2,2,3,2716
c,r,r,c,4,9,7,T,3,2,3,3,1195
c,c,r,r,3,A,2,4,8,2,2,0,5853
c,r,c,r,Q,4,Q,5,A,1,2,0,4675
c,r,rr,c,5,5,J,7,2,2,3,3,4576
c,c,c,r,2,5,T,3,Q,2,2,0,1605
c,r,c,c,T,8,6,4,8,2,2,0,4319
c,c,c,c,K,6,5,7,K,1,1,0,3876
c,c,r,c,2,9,K,8,2,2,3,3,1493
c,r,r,rr,2,7,9,9,4,1,1,0,4439
r,r,c,c,4,9,2,Q,8,1,2,0,1104
c,c,c,c,9,7,9,2,A,1,2,0,3002
c,r,r,r,5,J,2,Q,K,2,2,0,3916
c,c,c,c,5,5,9,2,3,2,2,0,4186
c,c,c,c,T,J,J,6,J,2,3,3,5643
r,r,r,c,A,2,9,9,8,2,2,0,3036
c,rr,rr,r,J,6,8,9,Q,2,22,0,2761
c,c,rr,rr,Q,7,3,Q,4,2,2,0,4697
c,r,r,c,5,3,K,Q,8,2,2,3,1658
c,c,c,c,2,8,9,Q,7,2,2,3,776
c,c,c,c,3,Q,2,K,J,1,2,0,766
c,c,r,r,8,9,Q,9,6,2,2,3,4443
c,c,r,rr,Q,7,K,4,8,2,3,3,6123
c,c,c,c,K,6,2,3,7,2,2,0,600
r,rr,c,c,9,4,T,J,Q,1,2,0,4081
c,c,c,r,6,T,5,J,7,2,22,3,2459
r,r,c,c,J,4,8,8,9,1,1,0,2752
c,rr,r,r,5,8,3,K,9,3,3,3,2297
c,c,rr,c,5,2,8,A,K,1,2,0,4133
c,rr,c,rr,J,A,2,9,5,1,2,0,3448
c,r,r,rr,6,J,7,4,3,2,2,0,2447
c,c,c,c,3,A,5,Q,J,2,2,3,1104
c,r,c,r,K,T,A,2,8,1,2,0,3896
c,r,r,r,K,2,T,J,8,1,2,3,1432
c,c,c,c,9,2,J,5,7,1,1,0,427
c,c,rr,c,K,3,J,K,2,3,3,3,3861
c,r,r,r,K,T,5,2,2,2,2,3,6535
c,c,c,c,T,A,8,5,8,2,2,3,2789
r,r,rr,r,7,2,2,T,5,1,2,0,4870
c,c,rr,rr,5,6,K,7,Q,2,3,3,5855
c,rr,r,c,4,7,A,2,J,1,2,0,4123
c,c,c,c,K,8,2,A,9,2,22,0,3897
c,rr,c,c,J,3,9,K,6,2,2,0,3420
c,c,c,c,3,8,2,6,5,1,1,0,938
r,r,r,c,9,6,K,Q,5,2,2,0,3420
c,rr,rr,r,6,3,4,8,4,1,2,0,7325
c,r,r,c,8,K,2,Q,5,1,2,0,2757
c,r,c,c,8,K,3,K,J,2,2,0,3906
c,r,r,r,Q,J,7,9,2,1,1,0,4431
c,c,r,r,T,3,7,A,6,2,2,0,5858
r,rr,rr,r,J,7,5,8,3,1,2,0,5609
c,r,rr,r,K,J,5,5,3,1,2,0,4783
c,c,r,r,3,A,K,T,7,2,2,0,3252
c,c,r,r,2,6,Q,K,Q,2,2,0,4862
c,r,r,c,4,9,6,4,J,1,2,0,4400
c,r,r,r,6,5,5,2,3,1,1,0,2115
c,r,rr,r,3,T,J,3,4,2,22,0,4463
c,rr,r,c,5,K,T,Q,A,1,2,3,5258
c,r,r,c,A,5,4,5,Q,2,3,3,4202
c,r,r,rr,2,7,2,5,5,1,1,0,7142
c,rr,c,rr,2,Q,Q,9,5,2,22,3,4693
c,c,c,c,J,K,2,A,3,2,22,0,3475
c,c,c,c,2,K,6,T,J,1,2,0,2092
c,rr,rr,rr,3,K,A,7,5,1,2,0,4989
rr,c,c,c,8,5,J,J,7,2,2,3,4538
c,r,rr,rr,7,9,A,5,3,2,22,0,4880
rr,r,r,c,3,4,6,8,8,2,22,0,4812
c,rr,rr,r,K,3,3,7,7,2,2,0,7156
c,r,r,c,Q,3,5,9,K,2,2,0,2759
c,rr,r,rr,T,K,4,4,A,2,2,0,7174
c,r,r,c,5,5,A,6,7,1,2,3,4191
c,rr,c,r,7,9,3,A,T,1,2,0,3009
rr,c,r,r,5,3,8,5,9,2,2,3,2144
c,r,r,c,4,5,8,A,2,1,2,0,4055
