@RELATION SimpleBotHROM
@ATTRIBUTE raised_preflop NUMERIC
@ATTRIBUTE called_preflop NUMERIC
@ATTRIBUTE raised_flop NUMERIC
@ATTRIBUTE called_flop NUMERIC
@ATTRIBUTE raised_turn NUMERIC
@ATTRIBUTE called_turn NUMERIC
@ATTRIBUTE raised_river NUMERIC
@ATTRIBUTE called_river NUMERIC
@ATTRIBUTE c_card_1_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_2_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_3_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_4_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE c_card_5_rank {2,3,4,5,6,7,8,9,T,J,Q,K,A}
@ATTRIBUTE num_suited_flop {1,2,3}
@ATTRIBUTE num_suited_turn {1,2,3,4,22}
@ATTRIBUTE num_suited_river {0,3,4,5}
@ATTRIBUTE other_players_hand_rank NUMERIC
@ATTRIBUTE simplebots_hand_rank {higher,lower}
@DATA
0,1,0,1,0,1,0,1,2,4,9,J,K,2,2,0,1221,lower
0,2,1,1,2,0,0,1,2,4,5,7,T,1,2,0,3546,lower
0,1,1,1,1,0,2,0,3,4,8,9,J,2,3,3,5860,lower
0,1,1,2,0,2,0,1,4,5,9,A,A,1,2,0,4913,lower
0,1,0,1,0,1,2,1,3,5,6,7,Q,2,3,3,5857,lower
0,1,0,2,0,2,0,1,4,7,7,7,9,2,22,0,7208,lower
0,1,0,1,0,1,0,1,4,6,7,9,T,2,2,0,1195,higher
0,1,0,1,0,1,1,0,4,6,9,J,A,2,2,3,4026,higher
2,0,0,1,0,1,0,1,2,4,5,6,8,1,2,0,938,lower
1,0,1,0,1,0,1,0,5,5,T,J,A,1,1,0,4411,higher
0,1,1,1,0,1,1,0,4,8,9,J,A,1,2,3,4028,higher
0,1,1,0,0,1,1,1,3,5,8,J,Q,2,3,3,3579,lower
1,0,0,1,1,0,0,1,2,3,7,7,A,1,2,0,4279,higher
0,1,2,0,0,1,0,1,2,3,3,Q,Q,3,3,3,6856,lower
0,1,2,0,1,0,2,0,3,4,8,Q,A,1,1,0,4055,higher
0,1,2,1,2,0,1,1,2,6,6,8,T,1,2,0,4683,lower
0,1,0,1,0,1,2,0,2,4,T,Q,K,2,22,0,3641,lower
0,1,0,1,2,1,2,1,2,5,7,T,J,2,2,0,3374,lower
0,1,0,1,0,1,0,1,2,3,4,7,A,2,3,4,5853,lower
0,1,2,1,0,2,0,2,3,5,J,J,A,2,2,0,4965,lower
0,1,1,0,0,1,2,0,2,9,9,T,K,2,2,0,3034,higher
1,0,1,1,0,1,0,1,4,5,J,K,A,2,22,3,3475,lower
0,1,1,1,1,0,1,0,3,4,9,J,Q,1,2,0,2934,higher
0,1,2,0,2,1,2,1,5,8,T,T,Q,1,2,0,4729,lower
0,2,2,0,2,0,0,1,4,5,8,Q,A,1,2,0,3464,higher
0,1,1,0,0,1,0,1,5,5,6,7,7,2,2,0,7180,lower
0,1,2,0,1,0,1,0,6,8,9,Q,K,1,1,0,1268,higher
0,1,2,0,1,0,1,0,2,8,8,9,A,1,2,0,2805,higher
0,1,2,0,1,1,0,1,2,3,3,T,A,1,2,3,4883,lower
0,1,0,1,0,1,0,1,3,3,6,9,T,1,2,0,1652,lower
0,1,1,0,1,1,2,0,J,Q,Q,Q,A,1,1,0,5720,higher
0,1,1,1,0,1,0,1,4,6,T,J,K,2,2,0,3192,lower
1,0,0,1,0,1,0,1,3,6,7,8,T,2,2,0,741,higher
0,1,1,1,0,1,1,1,4,5,6,9,A,2,2,0,4107,lower
0,1,1,0,1,1,0,1,9,T,T,J,K,2,2,0,4498,higher
0,1,1,0,1,0,2,0,2,4,6,Q,K,1,1,0,1656,higher
0,1,1,0,1,1,0,1,4,7,7,7,K,1,2,0,7210,higher
0,1,1,2,1,1,0,1,2,6,8,K,A,2,22,3,2372,lower
0,2,1,0,1,0,1,0,5,6,J,Q,A,2,2,0,1486,higher
0,1,1,0,0,1,0,1,4,7,9,T,K,2,2,0,2304,lower
0,1,0,1,0,1,0,1,3,4,6,A,A,2,2,0,4077,higher
0,1,0,1,0,1,0,1,3,5,9,T,A,2,2,3,989,higher
0,1,0,2,2,1,0,2,3,4,6,8,J,2,2,0,4560,lower
0,1,1,1,1,1,1,0,7,8,9,T,J,1,1,0,5859,higher
0,1,2,1,2,1,1,0,2,5,6,T,Q,2,2,0,3153,higher
0,1,1,1,1,1,0,1,3,8,Q,K,K,2,2,3,5772,lower
0,1,1,0,0,1,1,0,2,4,4,T,Q,1,2,0,4156,higher
0,1,0,1,1,0,0,1,2,7,7,8,A,1,1,0,4367,lower
0,1,0,1,0,1,0,1,2,6,8,J,A,1,2,3,1475,lower
0,1,0,1,0,1,0,1,4,6,7,8,K,2,2,0,559,higher
0,2,2,0,1,0,1,0,2,2,7,T,J,1,1,0,4640,lower
0,1,1,0,2,0,0,1,6,7,8,9,K,1,2,3,2737,higher
0,1,1,1,2,1,0,1,3,6,7,Q,A,1,2,0,1482,higher
1,0,2,1,1,1,2,1,3,6,T,Q,A,2,2,0,4730,lower
0,1,0,1,0,1,0,1,3,7,7,7,9,1,2,0,7206,lower
1,0,0,2,2,0,1,0,5,8,9,J,Q,1,2,0,2495,higher
0,1,0,1,1,1,0,1,5,8,8,T,J,2,3,3,4608,lower
1,0,1,0,1,0,0,1,7,7,T,J,J,2,2,0,4595,higher
0,1,1,0,1,0,0,2,4,5,J,A,A,2,2,0,4926,lower
1,0,1,1,2,0,1,1,7,8,9,Q,K,2,22,3,3852,lower
0,1,0,1,0,1,0,1,3,6,T,T,J,2,22,3,3190,higher
1,0,1,0,1,0,2,0,2,5,7,8,K,1,1,0,2291,higher
0,1,0,1,1,1,2,1,4,5,6,8,J,2,2,0,5856,lower
0,1,0,1,0,1,0,1,2,7,J,Q,K,1,2,0,3859,lower
0,1,1,1,1,1,1,0,2,3,6,8,9,2,3,3,2631,higher
0,1,0,1,2,0,2,0,3,7,8,9,J,2,3,3,2971,higher
0,1,1,1,2,1,1,0,2,3,5,A,A,1,2,0,4903,higher
0,1,2,0,1,0,0,1,6,8,J,K,A,2,3,3,2375,higher
0,1,2,0,1,0,1,0,4,4,6,8,9,1,2,0,4333,higher
0,1,0,2,2,0,2,0,2,5,6,7,9,1,2,0,2866,higher
0,1,1,0,2,1,0,1,2,4,4,K,A,2,2,3,4895,lower
0,1,0,1,1,1,1,1,2,6,7,9,Q,1,2,0,2927,lower
1,0,2,0,2,0,1,0,7,8,J,Q,A,2,22,3,3476,higher
0,1,2,1,1,1,1,1,2,2,3,4,6,2,3,3,7188,lower
0,1,0,1,0,1,1,1,2,4,6,8,8,2,22,0,2667,higher
1,0,2,0,1,0,1,1,3,4,6,Q,Q,1,2,3,4668,higher
0,1,0,1,0,1,1,0,2,7,J,J,Q,2,2,0,4596,lower
0,1,0,1,0,1,0,1,4,4,6,8,Q,2,3,3,4332,lower
0,1,0,1,0,1,0,1,4,4,5,7,A,2,2,0,1926,lower
0,1,2,0,2,0,1,0,5,7,8,J,A,3,3,3,2575,higher
0,1,1,0,1,0,1,0,2,3,4,8,T,2,2,3,1607,higher
0,1,0,1,0,1,0,1,2,2,4,T,Q,2,2,0,4156,higher
0,1,0,1,0,1,1,0,3,4,5,T,A,2,3,4,4954,higher
2,0,0,1,1,0,2,0,3,4,T,Q,A,1,2,0,3466,higher
1,0,0,1,1,1,0,1,2,5,9,K,A,2,22,3,4106,lower
0,1,1,1,1,1,1,1,5,6,9,J,K,1,2,0,4619,lower
1,0,2,0,1,2,1,0,3,3,T,J,J,2,2,3,4554,higher
0,1,1,1,1,1,1,0,2,2,4,5,Q,2,3,3,4211,lower
0,1,2,0,1,1,1,1,3,5,9,T,A,2,3,3,3226,higher
0,1,1,0,1,1,1,1,2,4,9,K,A,3,4,4,7033,lower
0,1,1,0,1,1,0,1,2,5,6,K,K,1,2,0,3857,higher
0,1,0,1,1,1,0,1,2,3,J,K,K,1,2,0,4750,lower
0,1,1,2,1,1,0,2,2,3,4,8,9,2,2,0,5853,lower
0,1,1,0,1,0,2,0,3,5,9,J,Q,3,3,3,2934,higher
1,0,1,2,0,2,1,1,2,5,J,K,A,2,3,3,4972,lower
0,1,1,1,0,2,1,1,2,5,9,J,A,1,2,0,4080,lower
0,1,0,1,0,1,0,1,3,5,5,9,K,1,1,0,2077,higher
1,0,0,1,1,1,1,0,2,5,6,J,A,2,3,3,1693,higher
0,1,0,1,0,1,0,1,3,5,7,9,K,2,3,3,574,higher
0,1,0,1,0,1,0,1,2,3,4,5,K,3,3,3,642,higher
0,1,0,1,0,1,0,1,4,5,7,J,K,2,22,0,1217,higher
0,1,1,1,2,0,1,0,2,6,J,Q,A,1,2,3,4872,lower
0,1,0,1,1,0,0,1,3,3,6,K,A,2,2,0,4224,lower
0,1,2,0,1,0,2,1,4,4,T,T,A,2,3,3,4958,higher
0,1,1,1,2,1,1,1,4,5,T,A,A,1,2,3,5850,lower
0,1,0,1,0,1,0,1,3,5,7,8,K,2,22,3,614,higher
0,1,0,1,0,1,1,0,6,9,J,J,A,2,2,0,4587,higher
0,1,0,1,2,0,0,1,5,7,7,T,A,2,22,0,2596,higher
0,1,0,1,0,1,0,1,2,4,6,6,8,1,1,0,4350,lower
0,1,1,1,1,1,1,1,2,4,4,5,Q,1,2,0,4332,lower
1,1,2,1,2,0,1,1,2,2,5,Q,K,2,22,3,4454,higher
0,1,1,1,0,1,1,0,5,9,T,J,Q,2,3,3,3596,higher
0,1,1,0,1,1,0,1,4,7,8,J,Q,2,2,0,1097,higher
0,1,1,1,1,1,1,2,3,3,7,J,A,2,22,0,5124,lower
0,1,1,1,0,1,0,1,3,3,4,T,Q,1,1,0,1608,higher
0,1,1,2,0,2,2,1,4,6,8,J,K,2,2,0,5180,lower
0,1,0,1,0,1,0,1,4,7,8,K,A,1,2,0,1168,higher
0,2,0,1,1,0,0,1,3,4,5,7,J,1,2,0,3106,lower
0,1,0,1,0,1,0,1,3,4,5,J,J,2,2,0,3331,lower
0,1,2,1,1,1,1,0,3,6,9,Q,Q,1,2,3,3667,higher
0,1,1,1,2,1,2,1,5,6,7,K,A,1,1,0,4989,lower
0,1,1,0,1,0,2,0,2,3,5,8,K,2,2,0,2070,higher
1,0,1,0,1,1,0,2,2,5,7,9,K,2,2,0,1223,higher
0,1,0,1,0,1,0,1,2,3,6,7,9,2,3,4,2411,lower
0,1,1,1,0,2,0,2,2,4,5,7,K,1,1,0,3712,lower
0,1,1,0,1,1,0,2,4,6,T,J,A,2,2,0,5862,lower
0,1,2,1,1,0,2,0,2,2,T,J,Q,2,22,3,4728,higher
0,1,2,0,1,0,1,2,8,T,J,Q,K,1,2,0,5862,lower
1,0,2,0,1,0,1,0,2,3,6,J,Q,2,2,0,3373,higher
0,1,0,1,0,1,0,1,6,9,J,J,Q,2,22,3,3466,lower
0,1,0,1,0,1,0,1,8,8,9,K,K,1,2,0,4814,higher
0,1,1,1,1,0,0,1,4,6,7,J,K,2,22,0,663,higher
0,1,0,1,1,1,0,1,6,6,8,8,T,2,22,3,7193,lower
0,1,0,1,2,0,0,1,3,5,9,Q,K,1,1,0,1659,lower
0,1,0,1,0,1,1,0,4,8,9,J,J,2,2,3,4561,higher
0,1,0,1,0,1,1,1,2,3,4,5,8,2,3,4,6664,lower
0,1,2,0,1,0,1,0,3,4,5,9,A,2,3,3,2560,higher
0,1,2,1,2,1,1,0,4,5,6,T,T,1,1,0,4625,higher
1,0,1,0,1,0,1,0,4,4,8,J,J,2,22,3,6005,higher
1,0,1,0,0,1,0,1,4,7,7,Q,Q,1,2,0,4697,higher
0,1,1,1,1,0,0,1,3,4,7,T,Q,2,22,3,3135,lower
0,1,0,1,0,1,0,1,4,6,7,8,A,2,2,3,943,higher
0,1,0,1,0,1,2,0,6,6,7,T,A,2,2,0,4914,lower
0,1,0,1,0,1,0,1,3,4,5,5,A,1,2,0,2120,higher
0,1,0,1,0,1,0,1,8,J,Q,Q,Q,2,2,0,5697,higher
0,1,1,1,1,1,0,1,5,9,T,K,A,2,22,0,3915,lower
0,1,0,1,0,1,0,1,8,T,Q,Q,Q,2,2,0,5709,lower
0,1,1,1,0,1,0,1,3,6,9,K,A,2,3,3,4107,lower
0,1,2,0,1,0,1,0,2,4,7,K,A,2,2,0,1266,higher
0,1,0,1,0,1,0,1,2,7,T,K,A,2,3,4,1182,higher
0,1,0,1,0,1,0,1,5,7,J,Q,K,2,3,3,769,lower
1,1,1,0,1,0,0,1,7,9,Q,K,A,2,2,0,1496,higher
0,1,0,1,1,1,0,1,3,6,9,K,K,1,2,3,4829,lower
0,1,1,0,1,0,1,2,4,9,K,A,A,2,22,0,4939,lower
0,1,1,1,1,1,0,1,2,3,4,Q,A,2,22,3,4045,lower
0,1,1,0,0,1,0,1,2,4,6,8,K,1,1,0,1417,higher
0,1,2,0,0,1,1,1,3,4,5,T,K,1,1,0,1863,higher
0,1,1,0,1,2,0,2,4,5,7,T,A,1,1,0,4956,lower
0,1,2,0,1,1,0,1,2,2,9,T,J,1,2,0,4617,lower
1,0,1,0,0,1,1,2,2,2,8,Q,K,1,2,0,4642,lower
0,1,1,0,0,1,0,1,4,6,7,7,Q,1,1,0,4301,lower
1,0,2,0,2,0,2,0,3,3,5,7,Q,2,2,0,7201,higher
0,1,0,1,0,1,0,1,3,8,T,T,A,1,1,0,3222,higher
0,1,1,0,1,0,2,1,3,6,7,7,A,2,22,0,7156,higher
0,1,2,0,0,1,0,1,5,6,8,T,T,1,2,0,3155,higher
0,1,0,1,0,1,0,1,2,4,5,Q,A,1,2,0,4061,lower
0,1,1,1,2,1,2,1,3,4,Q,K,K,2,2,0,7282,lower
0,1,0,2,0,2,0,2,4,4,6,J,A,1,1,0,5192,lower
0,1,2,0,2,0,1,0,3,8,K,A,A,2,2,0,4895,higher
0,1,1,0,0,1,1,0,3,4,8,J,Q,2,3,3,2806,higher
1,0,0,1,0,1,0,1,4,6,7,T,Q,2,3,3,2267,lower
0,1,0,1,0,1,0,1,5,6,8,9,J,2,22,0,2240,lower
0,1,0,1,0,1,0,1,2,2,4,8,Q,2,22,0,1375,higher
0,1,0,1,0,1,0,1,3,4,4,8,9,1,2,0,1909,lower
0,1,0,1,0,1,0,1,3,6,7,J,Q,1,2,3,2273,lower
0,1,1,0,1,0,0,1,8,9,T,Q,Q,1,2,0,3677,higher
0,1,0,1,1,0,0,1,5,6,7,9,A,1,2,0,2584,lower
0,2,0,1,0,1,0,1,3,5,5,6,Q,2,22,0,2146,lower
0,1,2,1,1,1,2,0,2,6,9,T,Q,2,2,0,3146,higher
0,1,0,1,0,1,1,0,7,9,J,Q,K,2,22,3,3860,higher
0,1,0,1,0,1,0,1,2,4,6,J,K,2,22,3,1273,lower
0,1,0,1,0,1,0,1,3,8,Q,A,A,1,1,0,4133,higher
0,1,0,1,0,1,0,1,4,8,9,A,A,1,1,0,3971,higher
0,1,1,1,1,0,0,1,6,9,J,A,A,1,2,0,4971,lower
0,2,0,1,1,0,0,1,7,9,T,T,K,1,2,0,4729,lower
0,1,2,0,1,0,0,2,2,2,3,6,9,2,22,3,1424,higher
1,0,0,1,1,1,1,1,2,8,9,T,K,1,2,0,4837,lower
0,1,2,1,0,2,1,0,6,7,7,9,Q,2,2,3,4806,lower
0,1,2,0,0,1,2,0,3,3,4,7,A,2,2,0,4881,higher
1,0,1,1,0,1,1,0,3,6,J,A,A,1,2,0,4904,lower
0,1,1,2,1,1,0,2,2,2,3,8,K,2,22,3,4752,lower
0,1,0,2,0,1,0,1,2,6,9,Q,K,2,2,0,2099,lower
0,1,2,1,2,1,2,0,7,8,8,J,K,1,2,3,4847,lower
0,1,0,1,0,1,0,1,4,6,8,K,A,1,1,0,2812,lower
0,1,1,1,1,1,1,1,3,5,9,T,J,2,2,0,4529,lower
0,1,0,1,0,1,0,1,9,Q,Q,K,A,1,1,0,3696,lower
0,1,0,1,0,1,0,1,3,7,7,K,A,1,1,0,4268,higher
0,1,1,1,0,1,0,1,4,T,Q,Q,A,1,2,3,4981,lower
0,1,0,1,1,0,0,1,2,3,6,T,A,2,22,0,907,higher
0,1,0,1,1,0,0,1,2,2,5,8,Q,2,2,0,1374,higher
0,1,1,1,0,1,0,1,6,7,9,T,A,1,2,0,3008,lower
0,1,1,1,1,1,2,1,4,T,J,Q,Q,1,1,0,7269,lower
0,1,1,1,2,1,1,2,4,4,Q,Q,A,1,2,0,7262,lower
1,1,2,0,2,1,0,2,2,3,5,6,K,1,2,0,3871,higher
0,1,1,1,1,0,0,1,4,4,6,T,T,2,22,3,4481,higher
1,0,1,1,1,1,1,1,2,2,6,9,J,1,2,0,4254,lower
0,1,0,1,0,1,0,1,3,3,5,6,8,2,2,0,1573,higher
0,1,0,2,2,1,1,0,4,4,6,9,9,2,2,0,4400,higher
0,1,1,1,0,1,1,0,3,6,8,J,K,2,22,0,2530,lower
0,1,1,0,0,1,0,1,3,6,9,J,Q,2,2,0,3366,higher
0,1,0,1,0,1,1,1,2,2,5,T,A,2,22,0,4180,higher
0,1,1,1,2,0,2,1,4,5,J,J,K,2,22,3,5642,higher
1,0,1,1,0,1,0,1,2,5,5,Q,K,1,2,0,4674,lower
1,0,2,1,1,0,1,0,2,4,5,T,Q,2,2,0,3196,higher
0,1,0,1,0,1,1,0,4,8,J,Q,K,2,2,0,4564,higher
0,1,0,1,0,1,1,1,3,4,5,K,A,1,2,3,4906,lower
0,1,1,0,1,0,1,1,2,5,9,T,J,2,2,0,4177,lower
0,1,0,1,0,1,0,1,2,4,6,7,9,2,2,0,1746,lower
1,0,2,0,1,0,1,1,2,9,T,J,K,1,2,0,4531,higher
0,1,0,1,1,0,0,1,3,3,7,J,Q,1,2,3,4651,lower
0,1,0,1,0,1,0,1,4,8,8,T,K,2,2,0,4520,lower
0,2,1,1,1,1,1,1,2,6,Q,Q,A,2,2,0,4977,lower
0,1,1,1,0,2,0,1,9,9,T,K,A,1,1,0,3036,higher
0,1,0,1,0,1,0,1,4,4,5,T,K,2,22,3,5179,lower
0,1,1,0,1,0,2,0,4,8,J,K,A,2,22,3,1715,higher
0,1,0,1,0,1,0,1,3,4,4,J,J,2,22,0,4565,lower
1,0,2,0,1,0,2,0,2,4,T,T,K,2,22,0,4509,higher
0,1,1,0,1,0,1,0,3,4,9,J,Q,2,2,0,1881,higher
0,1,1,0,0,1,0,1,3,3,6,8,T,1,1,0,1660,higher
0,1,0,1,0,1,2,0,2,6,8,T,J,1,1,0,3191,lower
0,1,0,1,0,1,0,1,2,2,3,4,J,1,2,0,1347,higher
0,1,1,0,0,1,0,1,5,T,Q,Q,K,2,2,0,3695,lower
0,1,2,0,1,0,0,1,2,6,9,Q,A,3,3,3,2364,higher
0,2,0,1,2,0,0,1,5,6,6,T,K,2,3,3,7240,lower
0,1,1,1,0,1,1,1,6,8,9,K,A,2,22,3,4829,lower
1,0,1,1,0,1,0,1,2,3,8,8,J,2,3,3,2752,higher
0,1,0,1,0,1,0,1,2,9,T,T,Q,1,1,0,4464,lower
0,1,2,1,1,1,1,1,2,3,T,J,J,2,2,0,7160,lower
0,1,0,1,0,1,0,1,5,6,J,K,K,2,2,0,3860,lower
0,1,0,1,2,1,1,0,2,3,4,5,7,1,2,0,5853,higher
0,1,1,0,2,1,1,0,3,4,9,J,K,1,2,0,2531,higher
0,1,1,1,1,0,1,0,5,6,J,Q,K,1,2,0,4245,lower
0,1,2,1,2,0,2,1,5,7,7,7,A,1,2,3,7211,higher
0,1,0,1,2,1,2,1,4,T,J,Q,Q,2,2,0,5862,higher
0,1,1,1,0,2,0,1,3,6,9,J,J,2,2,0,3420,higher
0,1,1,0,1,0,0,1,2,3,4,9,K,2,22,3,1871,higher
0,1,0,1,0,1,0,1,2,5,8,T,J,1,2,0,1111,lower
0,1,0,1,0,1,0,1,2,2,7,Q,K,1,2,0,1440,lower
0,1,0,1,0,1,0,1,6,7,9,Q,A,1,2,0,1075,higher
0,1,0,1,0,1,0,1,2,4,K,K,A,2,22,0,3870,higher
0,1,1,0,2,1,2,1,2,4,5,6,9,2,2,0,5854,higher
0,1,1,1,0,1,1,0,3,4,6,T,A,2,2,3,2348,higher
0,1,1,0,1,0,0,1,2,3,6,7,9,1,2,0,2232,lower
0,1,0,1,0,1,0,1,2,4,7,J,A,1,2,0,1090,higher
0,1,0,1,0,1,0,1,4,4,Q,K,K,1,2,0,4773,higher
0,1,2,0,0,1,0,1,2,6,8,9,A,2,2,0,1196,higher
0,2,2,0,1,1,2,0,5,Q,Q,K,A,2,2,0,5862,lower
0,1,2,0,0,1,0,1,2,2,7,T,J,1,1,0,1432,higher
0,1,1,1,2,0,1,1,2,3,T,Q,A,1,1,0,4981,lower
0,1,1,0,1,1,0,1,3,6,6,7,T,1,2,0,4242,lower
0,1,0,1,1,1,1,1,2,3,9,T,Q,1,1,0,3558,lower
0,1,0,1,0,1,0,1,2,5,6,Q,A,3,3,3,3691,lower
0,1,0,1,0,1,0,1,2,3,4,9,T,2,2,0,660,higher
0,1,0,1,0,1,0,1,5,5,6,T,J,2,2,0,4188,lower
0,1,0,1,0,1,0,1,2,3,4,9,A,1,2,0,1696,higher
0,1,0,1,0,1,0,1,2,2,3,6,T,2,3,3,1357,higher
0,1,0,1,0,1,0,1,2,3,6,9,K,1,2,3,569,higher
0,1,0,1,0,1,1,0,5,6,8,J,K,3,3,4,6471,higher
0,1,0,1,0,1,0,1,3,4,7,8,T,2,22,3,886,lower
0,1,0,1,2,0,1,0,2,2,4,4,9,2,2,0,4197,higher
0,1,0,1,0,1,0,1,3,5,7,T,A,2,2,0,1183,higher
0,1,1,0,1,0,0,1,4,8,9,T,A,2,3,3,4400,lower
0,1,0,2,2,1,0,2,3,3,5,6,8,1,2,0,4323,lower
0,1,1,1,1,1,0,1,3,4,8,A,A,2,22,0,7286,lower
0,1,1,0,0,1,1,0,2,3,4,5,K,2,2,0,5853,higher
0,1,1,0,0,1,1,1,3,4,6,8,A,2,2,3,5856,lower
0,1,0,1,2,0,2,0,7,8,J,K,A,2,22,0,4124,higher
0,1,0,1,0,1,0,1,6,9,T,Q,Q,2,22,0,4684,lower
0,1,2,0,1,0,1,1,2,3,3,5,9,1,2,0,1696,higher
0,1,1,0,1,0,1,0,2,3,4,7,K,2,2,0,1625,higher
0,1,0,1,0,1,0,1,3,4,5,J,A,2,3,4,4032,lower
0,1,2,0,2,0,1,0,4,8,9,J,J,1,2,0,3404,higher
0,1,0,1,0,1,0,1,3,8,8,J,K,2,3,3,2761,lower
0,1,0,1,0,1,1,0,4,7,8,9,K,1,2,0,3844,higher
0,2,1,0,0,1,0,1,3,5,8,Q,K,2,22,3,1275,higher
0,1,1,2,0,2,1,0,2,7,8,T,K,2,22,3,4749,lower
1,0,2,0,1,0,1,0,6,6,7,7,9,2,2,0,4301,higher
0,1,0,1,2,0,0,1,5,6,8,8,K,2,22,3,7193,lower
0,1,2,1,1,1,0,1,2,5,5,J,K,1,2,0,2155,higher
0,1,1,0,1,0,0,1,3,4,4,5,K,1,2,0,4168,higher
0,1,1,1,1,1,0,1,3,6,8,J,A,2,22,0,1097,higher
0,1,0,1,1,0,0,1,2,6,Q,K,K,2,2,0,4795,lower
0,1,0,2,1,0,1,0,2,3,J,Q,K,2,2,0,2541,higher
1,0,1,0,1,0,0,1,5,8,9,K,A,2,2,0,4109,lower
0,1,1,1,1,0,0,1,3,6,7,J,K,2,2,0,1649,higher
1,0,1,0,1,1,0,1,3,4,5,7,Q,1,2,0,2694,higher
0,1,2,1,2,0,1,1,4,6,T,Q,Q,2,2,3,4694,higher
0,2,0,1,0,1,2,0,4,8,T,J,J,2,22,0,4970,higher
0,1,2,1,0,1,1,1,2,4,5,8,T,2,2,0,2205,higher
0,1,1,0,1,1,1,0,3,6,8,Q,A,2,3,3,2363,higher
0,1,2,0,1,0,1,0,3,3,5,6,K,2,2,3,1714,higher
0,1,0,2,0,2,0,1,4,T,J,Q,A,3,4,4,5862,higher
0,1,1,0,0,1,0,1,3,3,8,T,J,2,2,0,4265,lower
0,1,0,1,0,1,1,0,4,5,9,9,Q,2,22,3,4420,higher
0,1,0,1,0,1,0,1,3,5,7,T,Q,2,2,3,734,higher
0,1,1,1,1,0,1,0,3,3,T,Q,A,2,3,3,4653,higher
0,1,2,0,0,1,1,0,6,7,9,J,Q,2,3,3,6316,lower
0,1,0,1,0,1,0,1,2,3,8,T,K,2,22,3,657,lower
0,1,1,1,0,1,0,1,2,6,7,9,9,2,3,3,5490,lower
0,1,2,1,0,2,1,0,3,4,6,Q,K,2,3,3,3637,lower
0,1,1,1,1,1,0,1,3,4,5,7,8,2,2,0,2071,lower
0,1,0,1,0,2,0,1,2,6,J,J,Q,2,2,0,3476,higher
0,1,2,1,2,1,2,1,3,3,6,T,A,2,2,0,4881,lower
0,1,1,0,1,0,0,1,2,6,7,T,K,1,2,0,3190,lower
0,1,2,0,0,2,1,1,6,7,8,T,Q,2,22,3,6604,lower
0,1,1,0,1,0,1,0,3,5,T,T,A,2,22,0,4466,higher
0,1,0,1,0,1,0,1,5,5,6,8,J,2,3,3,2101,lower
0,1,0,2,1,1,0,2,2,8,J,Q,A,2,2,3,5455,lower
0,2,2,0,2,0,1,0,3,6,7,T,J,2,3,4,3235,higher
0,1,1,0,2,1,1,1,2,3,7,9,Q,2,22,0,3668,lower
0,1,0,1,1,0,0,1,2,6,8,J,Q,2,2,0,3580,lower
0,1,0,1,1,0,0,1,4,J,J,Q,A,1,1,0,4565,higher
0,1,2,0,1,0,1,0,6,9,K,A,A,1,2,0,4134,higher
0,1,0,1,0,1,0,1,2,7,9,Q,K,2,22,3,1268,lower
0,1,0,2,1,0,1,1,4,6,9,9,T,2,2,3,7194,lower
0,1,2,0,0,1,1,0,T,K,K,K,A,1,2,0,7280,higher
1,0,1,1,2,1,2,1,6,8,T,T,A,1,2,0,5588,lower
0,1,0,2,0,2,0,1,2,6,8,J,K,1,1,0,3411,lower
1,0,0,1,1,1,1,1,7,7,9,T,Q,2,2,0,4277,lower
0,1,2,1,2,1,0,2,3,3,J,K,K,1,2,0,7273,lower
0,1,2,0,1,1,1,0,2,2,2,8,T,2,2,0,7147,higher
0,1,0,1,2,1,0,2,4,5,9,9,K,1,2,3,5509,lower
0,1,0,1,1,0,2,0,3,5,6,T,A,2,3,3,3211,higher
0,1,0,1,0,1,0,1,2,3,4,6,8,2,2,3,1141,lower
0,1,1,1,0,2,0,1,2,3,6,J,K,2,3,3,4542,lower
0,1,1,0,1,0,1,0,2,8,T,J,A,2,22,3,3255,higher
0,1,0,1,0,1,0,1,3,4,5,5,8,1,2,0,2090,lower
0,1,0,1,0,1,0,1,7,8,9,9,K,2,2,0,2957,higher
0,1,1,1,1,0,0,1,5,8,J,Q,K,3,3,3,3419,higher
0,1,0,1,0,1,0,1,3,4,5,A,A,2,3,3,4882,higher
0,1,0,1,0,1,0,1,7,8,9,T,A,1,1,0,1909,lower
0,1,0,1,0,2,1,1,4,5,7,T,A,1,2,0,3987,lower
0,1,0,1,0,1,0,1,3,4,8,Q,A,2,2,0,1703,lower
0,1,2,0,1,0,1,0,2,2,2,5,J,2,2,3,5058,higher
0,1,0,1,0,1,1,1,5,8,T,K,A,2,3,4,7123,lower
0,1,1,1,1,0,2,0,2,3,4,Q,A,2,22,3,3680,higher
0,1,0,1,0,1,0,1,3,3,9,9,K,1,2,0,4389,lower
0,1,1,2,0,2,0,2,3,4,4,8,A,1,2,0,4334,lower
0,1,0,2,1,2,0,2,6,9,J,K,A,1,1,0,5522,lower
0,1,1,1,0,1,0,1,5,6,8,T,Q,3,3,3,3141,lower
